"대카테고리 코드","대카테고리 명","중카테고리 코드","중카테고리 명","소카테고리 코드","소카테고리 명"
"100000001","여성복","200000538","올인원・세트","300003062","콩비네종"
"100000001","여성복","200000538","올인원・세트","300003063","상하의 세트"
"100000001","여성복","200000538","올인원・세트","320001133","점퍼 스커트 "
"100000001","여성복","200000538","올인원・세트","320001442","멜빵 바지・치마"
"100000001","여성복","200000538","올인원・세트","320001443","점프 수트 "
"100000003","가방・잡화","200000546","가발","300002181","통가발"
"100000003","가방・잡화","200000546","가발","300003088","부분 가발"
"100000003","가방・잡화","200000546","가발","300003089","붙임 머리・피스"
"100000048","장난감・교육","200000547","봉제 인형･캐릭터 인형","300000455","동물 인형"
"100000048","장난감・교육","200000547","봉제 인형･캐릭터 인형","300003125","캐릭터 인형"
"100000048","장난감・교육","200000547","봉제 인형･캐릭터 인형","300003126","인형"
"100000048","장난감・교육","200000548","역할놀이","300000461","소꿉 놀이"
"100000048","장난감・교육","200000548","역할놀이","300003127","가게 놀이"
"100000048","장난감・교육","200000548","역할놀이","300003128","병원 놀이"
"100000048","장난감・교육","200000548","역할놀이","300003129","공구 놀이"
"100000048","장난감・교육","200000548","역할놀이","300003130","기타 역할 놀이"
"100000048","장난감・교육","200000549","미니카・전차・비행기","300000464","기타 장난감"
"100000048","장난감・교육","200000549","미니카・전차・비행기","300002504","미니카"
"100000048","장난감・교육","200000549","미니카・전차・비행기","300003131","전차・기차・레일"
"100000048","장난감・교육","200000549","미니카・전차・비행기","300003132","비행기・헬리콥터"
"100000048","장난감・교육","200000549","미니카・전차・비행기","300003133","트럭・불도저"
"100000048","장난감・교육","200000550","로봇・변신용품","300003134","로봇"
"100000048","장난감・교육","200000550","로봇・변신용품","300003135","변신 용품"
"100000048","장난감・교육","200000550","로봇・변신용품","320000945","남아용 장난감 "
"100000048","장난감・교육","200000550","로봇・변신용품","320000947","기타 "
"100000048","장난감・교육","200000551","계절완구","300002505","기타 물놀이 용품"
"100000048","장난감・교육","200000551","계절완구","300003136","풀장"
"100000048","장난감・교육","200000551","계절완구","300003137","튜브"
"100000048","장난감・교육","200000551","계절완구","300003138","물총"
"100000048","장난감・교육","200000551","계절완구","300003139","비눗방울"
"100000048","장난감・교육","200000551","계절완구","320000948","모래놀이 "
"100000048","장난감・교육","200000551","계절완구","320000949","불꽃놀이 "
"100000048","장난감・교육","200000552","퍼즐","300000456","직소 퍼즐"
"100000048","장난감・교육","200000552","퍼즐","300003142","3D・입체 퍼즐"
"100000048","장난감・교육","200000552","퍼즐","320001082","지혜의 고리 "
"100000048","장난감・교육","200000552","퍼즐","320001084","어린이용 퍼즐"
"100000048","장난감・교육","200000552","퍼즐","320001085","기타 "
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300000460","기타 승용 완구 "
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300003143","전동 승용 완구"
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300003144","승용 완구"
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300003145","세발 자전거"
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300003146","킥보드 "
"100000048","장난감・교육","200000553","어린이용 자전거・승용완구","300003147","어린이용 자전거"
"100000048","장난감・교육","200000554","스포츠 완구","300000459","기타 스포츠 완구"
"100000048","장난감・교육","200000554","스포츠 완구","300003148","야구"
"100000048","장난감・교육","200000554","스포츠 완구","300003149","축구"
"100000048","장난감・교육","200000554","스포츠 완구","300003150","골프"
"100000048","장난감・교육","200000554","스포츠 완구","300003151","죽마"
"100000048","장난감・교육","200000554","스포츠 완구","300003152","트럼플린"
"100000048","장난감・교육","200000555","교육용 완구","300000458","악기 완구"
"100000048","장난감・교육","200000555","교육용 완구","300000462","기타 지능・교육 완구"
"100000048","장난감・교육","200000555","교육용 완구","300003153","언어"
"100000048","장난감・교육","200000555","교육용 완구","300003154","숫자・계산"
"100000048","장난감・교육","200000555","교육용 완구","300003155","지점토"
